date,GLD,IEF,SPY,USO,UUP
2017-05-02,-0.000167,0.002071,0.000377,-0.02266,-0.001563
2017-05-03,-0.013957,-0.002067,-0.001215,0.001008,0.003914
2017-05-04,-0.010086,-0.00226,0.001174,-0.047331,-0.006238
2017-05-05,0.001884,0.000189,0.003937,0.021142,-0.001569
2017-05-08,-0.002222,-0.002453,-0.000167,0.001035,0.005501
2017-05-09,-0.005996,-0.001135,-0.000918,-0.010341,0.00508
2017-05-10,-8.6e-05,-0.000379,0.001796,0.030303,0.000389
2017-05-11,0.003964,0.000758,-0.002043,0.008114,0.000389
2017-05-12,0.002833,0.005111,-0.001671,0.001006,-0.00505
2017-05-15,0.002653,-0.000659,0.005524,0.022111,-0.002733
2017-05-16,0.004354,0.001319,-0.000916,-0.0059,-0.007439
2017-05-17,0.01819,0.007999,-0.017744,0.007913,-0.006706
2017-05-18,-0.008181,-0.00028,0.004028,0.00687,0.003574
2017-05-19,0.004966,-0.00028,0.006504,0.021442,-0.007123
2017-05-22,0.004188,-0.001121,0.005077,0.005725,-0.001594
2017-05-23,-0.006339,-0.002619,0.002213,0.009488,0.004391
2017-05-24,0.003945,0.002063,0.002333,-0.003759,-0.00318
2017-05-25,-0.001087,0.000561,0.004779,-0.05283,0.001196
2017-05-26,0.008872,0.000655,-0.000207,0.023904,0.002389
2017-05-30,-0.003318,0.002523,-0.000869,-0.003891,-0.001192
2017-05-31,0.003995,0.000466,-0.000248,-0.027344,-0.002387
2017-06-01,0.000829,-0.00205,0.007952,-0.00502,0.001196
2017-06-02,0.007372,0.004388,0.003328,-0.005045,-0.004779
2017-06-05,0.000987,-0.001673,-0.000737,-0.006085,0.0008
2017-06-06,0.011254,0.003166,-0.003197,0.017347,-0.002399
2017-06-07,-0.00528,-0.001857,0.00185,-0.051153,0.001202
2017-06-08,-0.006533,-0.001581,0.000492,-0.003171,0.003603
2017-06-09,-0.009125,-0.000931,-0.001518,0.006363,0.003191
2017-06-12,-0.001493,-0.000187,-0.000205,0.003161,-0.00159
2017-06-13,0.000997,0.000373,0.00489,0.008403,-0.001195
2017-06-14,-0.005478,0.00522,-0.001268,-0.038542,-0.000797
2017-06-15,-0.004173,-0.001762,-0.001924,-0.005417,0.005986
2017-06-16,0.000168,0.000557,-0.004636,0.006536,-0.00357
2017-06-19,-0.007625,-0.002785,0.008325,-0.012987,0.004379
2017-06-20,-0.002111,0.002514,-0.006744,-0.01864,0.001585
2017-06-21,0.002877,-9.3e-05,-0.000247,-0.026816,-0.001979
2017-06-22,0.003375,0.000929,-0.000453,0.008037,0.000397
2017-06-23,0.004289,0.000278,0.001194,0.009112,-0.003171
2017-06-26,-0.008959,0.000835,0.000658,0.007901,0.00159
2017-06-27,0.003802,-0.004912,-0.008056,0.019037,-0.011116
2017-06-28,0.000758,-0.000931,0.00895,0.010989,-0.003212
2017-06-29,-0.004878,-0.003729,-0.008789,0.001087,-0.004833
2017-06-30,-0.002536,-0.00234,0.001864,0.031488,0.001619
2017-07-03,-0.016353,-0.005159,0.001696,0.012632,0.006061
2017-07-05,0.003704,0.000754,0.002312,-0.038462,0.000402
2017-07-06,-0.000429,-0.001884,-0.009144,0.006487,-0.004416
2017-07-07,-0.010217,-0.001605,0.006485,-0.022556,0.001613
2017-07-10,0.001648,0.001324,0.001074,0.003297,0.000403
2017-07-11,0.001299,0.001322,-0.000743,0.015334,-0.003622
2017-07-12,0.003546,0.002923,0.007515,0.006472,0.0
2017-07-13,-0.00181,-0.001034,0.00168,0.015005,0.000404
2017-07-14,0.008202,0.001412,0.004664,0.012672,-0.006056
2017-07-17,0.004453,0.001222,-0.000122,-0.014599,0.0
2017-07-18,0.006991,0.003661,0.000529,0.009524,-0.00528
2017-07-19,-0.000254,0.0,0.005414,0.015723,0.00245
2017-07-20,0.001355,0.000281,0.000445,-0.008256,-0.00611
2017-07-21,0.008627,0.001777,-0.00089,-0.028096,-0.003279
2017-07-24,0.000419,-0.000653,-0.000243,0.017131,0.000411
2017-07-25,-0.003269,-0.005604,0.002431,0.032632,0.001644
2017-07-26,0.008073,0.003193,4e-05,0.01529,-0.005745
2017-07-27,-0.000751,-0.001592,-0.00093,0.01004,0.003714
2017-07-28,0.007513,0.001688,-0.001173,0.010934,-0.006168
2017-07-31,0.000497,0.000281,-0.000567,0.010816,-0.004137
2017-08-01,-0.000828,0.000936,0.002229,-0.018482,0.001662
2017-08-02,-0.002072,-0.000935,0.000485,0.004955,-0.001244
2017-08-03,0.001578,0.003463,-0.00194,-0.011834,-0.002492
2017-08-04,-0.007795,-0.002705,0.001822,0.010978,0.008743
2017-08-07,-0.00117,0.000561,0.001859,-0.002961,-0.000413
2017-08-08,0.002929,-0.000841,-0.002461,-0.00396,0.001652
2017-08-09,0.012097,0.001216,-4e-05,0.008946,-0.000824
2017-08-10,0.007419,0.003737,-0.014115,-0.023645,-0.00165
2017-08-11,0.004746,0.001117,0.001477,0.008073,-0.003719
2017-08-14,-0.007085,-0.002418,0.009913,-0.027027,0.004148
2017-08-15,-0.00771,-0.002983,-0.000122,0.003086,0.004544
2017-08-16,0.007357,0.00187,0.001744,-0.018462,-0.003289
2017-08-17,0.005087,0.003546,-0.015591,0.005225,0.002063
2017-08-18,-0.001551,0.000186,-0.001563,0.036383,-0.003294
2017-08-21,0.003761,0.000651,0.000783,-0.026078,-0.002891
2017-08-22,-0.00448,-0.001951,0.010457,0.006179,0.004143
2017-08-23,0.003764,0.003444,-0.003585,0.011259,-0.004125
2017-08-24,-0.003098,-0.001577,-0.002331,-0.017206,0.002071
2017-08-25,0.00368,0.001672,0.002336,0.004119,-0.008268
2017-08-28,0.015887,0.000928,4.1e-05,-0.022564,-0.002918
2017-08-29,-0.002165,0.002317,0.001145,-0.007345,0.001254
2017-08-30,-0.000482,-0.000832,0.004738,-0.008457,0.006263
2017-08-31,0.01174,0.001573,0.006016,0.026652,-0.002905
2017-09-01,0.001907,-0.004435,0.001414,0.004154,0.002081
2017-09-05,0.011106,0.00696,-0.007182,0.025853,-0.005399
2017-09-06,-0.0051,-0.002396,0.003414,0.012097,-0.000835
2017-09-07,0.010409,0.004342,-0.000122,-0.000996,-0.007104
2017-09-08,-0.001249,-0.000736,-0.001175,-0.02991,-0.002525
2017-09-11,-0.01391,-0.005707,0.010666,0.00925,0.006751
2017-09-12,0.002932,-0.002407,0.003371,0.005092,-0.000419
2017-09-13,-0.007506,-0.002042,0.00048,0.020263,0.00587
2017-09-14,0.004379,0.000186,-0.00032,0.005958,-0.002918
2017-09-15,-0.004994,0.001209,-0.003599,0.00691,-0.003344
2017-09-18,-0.00932,-0.0039,0.002127,-0.002941,0.002517
2017-09-19,0.002091,-0.001119,0.001001,-0.0059,-0.002929
2017-09-20,-0.008024,-0.00196,0.00036,0.012859,0.007973
2017-09-21,-0.007604,-0.001309,-0.002679,0.000977,-0.002914
2017-09-22,0.004565,0.001779,0.000201,-0.000976,-0.000835
2017-09-25,0.010467,0.002991,-0.002045,0.030273,0.00585
2017-09-26,-0.011162,-0.000839,0.000603,-0.005687,0.003324
2017-09-27,-0.00942,-0.00513,0.003894,0.00286,0.004969
2017-09-28,0.001886,-0.000187,0.0012,-0.008555,-0.002884
2017-09-29,-0.005155,-0.001219,0.003515,0.0,-0.000826
2017-10-02,-0.006662,-0.002629,0.004339,-0.021093,0.00579
2017-10-03,0.000497,0.001412,0.00214,-0.002938,-0.000411
2017-10-04,0.002814,-0.000282,0.001186,-0.009823,-0.001234
2017-10-05,-0.005364,-0.001034,0.005925,0.016865,0.005354
2017-10-06,0.00473,-0.001224,-0.001139,-0.027317,-0.001639
2017-10-09,0.008176,0.001131,-0.001651,0.003009,-0.001641
2017-10-10,0.002621,0.000377,0.002638,0.028,-0.005343
2017-10-11,0.003186,0.001129,0.001571,0.007782,-0.002893
2017-10-12,0.000814,0.00094,-0.00149,-0.012548,0.002072
2017-10-13,0.007568,0.00338,0.001217,0.013685,0.0
2017-10-16,-0.006865,-0.001684,0.001334,0.008679,0.002481
2017-10-17,-0.006831,-0.000375,0.000705,0.002868,0.002475
2017-10-18,-0.003766,-0.002532,0.000979,-0.000953,-0.001235
2017-10-19,0.005918,0.001034,0.000274,-0.012405,-0.002472
2017-10-20,-0.006373,-0.004132,0.00516,0.007729,0.005783
2017-10-23,0.001562,0.000943,-0.003889,-0.000959,0.001232
2017-10-24,-0.003859,-0.003015,0.001757,0.011516,0.001641
2017-10-25,0.000165,-0.001606,-0.00495,-0.005693,-0.002457
2017-10-26,-0.008405,-0.001325,0.001293,0.008588,0.010673
2017-10-27,0.004737,0.003222,0.008176,0.025544,0.002437
2017-10-30,0.001902,0.00359,-0.003725,0.002768,-0.004862
2017-10-31,-0.003798,-0.000659,0.001558,0.00552,0.000814
2017-11-01,0.003646,-0.000942,0.001322,-0.002745,0.002034
2017-11-02,0.000661,0.00132,0.000388,0.008257,0.0
2017-11-03,-0.004703,0.001601,0.003339,0.017288,0.002436
2017-11-06,0.008539,0.001222,0.001548,0.029517,-0.00243
2017-11-07,-0.003617,0.000376,-0.000695,-0.001738,0.001624
2017-11-08,0.003465,-0.00122,0.001701,-0.006963,-0.000405
2017-11-09,0.004111,-0.000376,-0.003628,0.004382,-0.004055
2017-11-10,-0.008188,-0.005077,-0.00031,-0.00349,-0.000814
2017-11-13,0.001486,-0.000472,0.00093,-0.003503,0.000815
2017-11-14,0.002061,0.001418,-0.002323,-0.021968,-0.006922
2017-11-15,-0.001234,0.003587,-0.005005,-0.003594,-0.00041
2017-11-16,-8.2e-05,-0.00254,0.008501,-0.001803,0.001231
2017-11-17,0.012026,0.00132,-0.002939,0.025294,-0.002868
2017-11-20,-0.012616,-0.001601,0.001706,-0.006167,0.00493
2017-11-21,0.001649,0.000189,0.006543,0.010638,-0.001226
2017-11-22,0.009217,0.003207,-0.000885,0.017544,-0.007777
2017-11-24,-0.002528,-0.000846,0.00231,0.016379,-0.004538
2017-11-27,0.004169,0.000659,-0.000499,-0.016964,0.001243
2017-11-28,-0.000163,0.000188,0.010145,-0.000863,0.004139
2017-11-29,-0.00627,-0.003196,-0.000609,-0.009499,-0.000412
2017-11-30,-0.007702,-0.003112,0.008755,0.0,-0.002474
2017-12-01,0.004046,0.002176,-0.002075,0.017437,-0.000827
2017-12-04,-0.003372,-0.000472,-0.00121,-0.015424,0.00331
2017-12-05,-0.007097,0.000756,-0.003597,0.004352,0.00165
2017-12-06,-0.002078,0.002076,0.00019,-0.029463,0.00247
2017-12-07,-0.013159,-0.001789,0.003153,0.011607,0.002053
2017-12-08,-8.4e-05,-0.000755,0.005453,0.014122,0.001639
2017-12-11,-0.003967,-0.000661,0.003013,0.009574,0.0
2017-12-12,0.001186,-0.00085,0.001765,-0.013793,0.001637
2017-12-13,0.008633,0.004066,-0.000112,-0.009615,-0.006944
2017-12-14,-0.002014,-0.000377,-0.004086,0.008826,0.000823
2017-12-15,0.002102,-0.000188,0.0032,0.002625,0.00411
2017-12-18,0.004615,-0.002262,0.006341,-0.001745,-0.002456
2017-12-19,0.000752,-0.004533,-0.00384,0.006119,-0.002872
2017-12-20,0.002671,-0.002941,-0.000524,0.008688,-0.001235
2017-12-21,0.001415,-0.000856,0.00206,0.002584,-0.000412
2017-12-22,0.005237,0.000381,-0.000262,0.001718,0.000412
2017-12-26,0.006863,0.000381,-0.001196,0.024871,-0.000824
2017-12-27,0.003778,0.004282,0.000487,-0.00251,-0.002062
2017-12-28,0.005072,-0.001232,0.002057,0.004195,-0.002893
2017-12-29,0.006512,0.001613,-0.003771,0.003342,-0.004144
2018-01-02,0.012131,-0.003315,0.007157,0.004996,-0.004161
2018-01-03,-0.002637,0.001045,0.006325,0.02237,0.003761
2018-01-04,0.005127,-0.000475,0.004215,0.002431,-0.003331
2018-01-05,-0.001036,-0.001235,0.006664,-0.00485,0.000835
2018-01-08,-0.00016,-0.000476,0.001829,0.005686,0.004591
2018-01-09,-0.004628,-0.004757,0.002263,0.015347,0.002077
2018-01-10,0.002405,-0.000287,-0.00153,0.008751,-0.002488
2018-01-11,0.003279,0.000669,0.007296,0.001577,-0.004156
2018-01-12,0.012117,-0.000669,0.006519,0.013386,-0.010434
2018-01-16,0.001654,0.000478,-0.003418,-0.008547,-0.005483
2018-01-17,-0.008099,-0.002198,0.009532,0.001567,0.002545
2018-01-18,-0.00222,-0.003161,-0.001681,-0.001565,-0.001269
2018-01-19,0.004449,-0.002595,0.00455,-0.003135,0.001694
2018-01-22,0.001819,-0.000385,0.008131,0.004717,-0.003383
2018-01-23,0.004974,0.002892,0.002122,0.014867,-0.002546
2018-01-24,0.012178,-0.001922,-0.000388,0.019275,-0.009783
2018-01-25,-0.006675,0.002215,0.000424,-0.012103,0.001289
2018-01-26,0.000781,-0.002979,0.011578,0.013782,-0.002145
2018-01-29,-0.005622,-0.002505,-0.00663,-0.009819,0.00258
2018-01-30,-0.004319,-0.002319,-0.010257,-0.016018,-0.001715
2018-01-31,0.006703,0.000291,0.000497,0.006202,-0.001289
2018-02-01,0.00329,-0.006776,-0.001135,0.020031,-0.005161
2018-02-02,-0.013118,-0.003704,-0.02177,-0.015106,0.006053
2018-02-05,0.002532,0.008218,-0.041823,-0.020705,0.004297
2018-02-06,-0.010496,-0.004366,0.019702,-0.005482,0.002139
2018-02-07,-0.004706,-0.002924,-0.005425,-0.025984,0.007686
2018-02-08,0.001523,0.00088,-0.037509,-0.022635,0.0
2018-02-09,-0.00168,-0.001758,0.015022,-0.019024,0.000847
2018-02-12,0.004809,-0.000293,0.014684,0.00253,-0.003387
2018-02-13,0.005663,0.001664,0.002487,-0.001682,-0.005523
2018-02-14,0.017053,-0.006057,0.013496,0.026116,-0.007689
2018-02-15,0.00117,0.000295,0.01276,0.012315,-0.004305
2018-02-16,-0.003272,0.002358,0.000293,0.004055,0.006917
2018-02-20,-0.013442,-0.001078,-0.006261,0.000808,0.006441
2018-02-21,-0.004594,-0.002944,-0.004974,-0.008071,0.00384
2018-02-22,0.005093,0.001378,0.001296,0.02441,-0.0034
2018-02-23,-0.001267,0.003833,0.015939,0.014297,0.002132
2018-02-26,0.002458,0.001175,0.011612,0.007048,-0.001277
2018-02-27,-0.010439,-0.00313,-0.012487,-0.01633,0.006391
2018-02-28,-0.001039,0.002355,-0.01013,-0.022134,0.002964
2018-03-01,-0.00224,0.002741,-0.014541,-0.001617,-0.003377
2018-03-02,0.005372,-0.003709,0.005155,0.001619,-0.004236
2018-03-05,-0.001675,-0.001274,0.011558,0.017785,0.0
2018-03-06,0.010784,-9.8e-05,0.002535,-0.001589,-0.002552
2018-03-07,-0.006402,0.0,-0.000366,-0.017502,-0.000853
2018-03-08,-0.002386,0.00206,0.004839,-0.016194,0.006402
2018-03-09,0.000957,-0.002154,0.017402,0.026338,-0.001272
2018-03-12,0.0,0.002355,-0.001255,-0.008019,-0.001274
2018-03-13,0.001912,0.001664,-0.006463,-0.010509,-0.002551
2018-03-14,-0.000636,0.001954,-0.005132,0.003268,0.000426
2018-03-15,-0.006364,-0.00039,-0.00109,0.004886,0.003835
2018-03-16,-0.002402,-0.001171,-0.002909,0.017018,0.002547
2018-03-19,0.002167,-0.000977,-0.01353,0.0,-0.004234
2018-03-20,-0.004485,-0.001956,0.001701,0.020717,0.005952
2018-03-21,0.017456,0.000686,-0.001919,0.028884,-0.00803
2018-03-22,-0.003953,0.004112,-0.024997,-0.017451,0.001278
2018-03-23,0.012939,0.001365,-0.021315,0.025483,-0.003404
2018-03-26,0.00525,-0.002726,0.027359,-0.005271,-0.004697
2018-03-27,-0.006158,0.005663,-0.017012,-0.009841,0.004719
2018-03-28,-0.013805,-0.000194,-0.002955,-0.003058,0.008967
2018-03-29,0.000477,0.002039,0.012778,0.003834,-0.000846
2018-04-02,0.011686,-0.000678,-0.021585,-0.026738,-0.000424
2018-04-03,-0.007544,-0.0032,0.012817,0.005495,0.001695
2018-04-04,0.001188,-0.000584,0.010699,0.000781,-0.000423
2018-04-05,-0.00514,-0.002531,0.007892,0.00078,0.003809
2018-04-06,0.00469,0.004391,-0.022286,-0.024942,-0.003794
2018-04-09,0.003402,0.000194,0.004928,0.020783,-0.002539
2018-04-10,0.002366,-0.001749,0.0159,0.037588,-0.002546
2018-04-11,0.007788,0.000973,-0.005242,0.015094,-0.000851
2018-04-12,-0.011631,-0.003597,0.008227,0.005205,0.002129
2018-04-13,0.006555,0.000878,-0.002933,0.002219,0.0
2018-04-16,0.001412,-0.000487,0.008222,-0.012546,-0.003399
2018-04-17,0.00094,0.000585,0.010698,0.002242,0.0
2018-04-18,0.000783,-0.003899,0.00074,0.035048,0.002131
2018-04-19,-0.001955,-0.00274,-0.005548,-0.007925,0.002977
2018-04-20,-0.007602,-0.003336,-0.008479,-0.001452,0.005937
2018-04-23,-0.007976,-0.000985,-0.00015,0.012364,0.006324
2018-04-24,0.004856,-0.001183,-0.013467,-0.017241,-0.001257
2018-04-25,-0.006496,-0.002171,0.002472,0.002924,0.004195
2018-04-26,-0.003509,0.002868,0.010166,0.003644,0.004595
2018-04-27,0.004241,0.001676,0.000939,-0.002905,-0.000832
2018-04-30,-0.007251,0.001083,-0.007691,0.005098,0.004161
2018-05-01,-0.007063,-0.003441,0.001777,-0.013768,0.006631
2018-05-02,-0.000485,0.000197,-0.006717,0.004409,0.004529
2018-05-03,0.005095,0.002565,-0.002204,0.010973,-0.004098
2018-05-04,0.002092,9.8e-05,0.012946,0.019537,0.001235
2018-05-07,0.000241,-0.000492,0.003383,0.00071,0.002055
2018-05-08,0.000161,-0.001673,0.0,-0.002837,0.003692
2018-05-09,-0.002087,-0.002268,0.009666,0.022048,0.0
2018-05-10,0.006837,0.002075,0.009351,0.002784,-0.004495
2018-05-11,-0.001438,9.9e-05,0.003051,-0.011103,-0.001642
2018-05-14,-0.00408,-0.002169,0.000476,0.009123,0.001234
2018-05-15,-0.016146,-0.005534,-0.006887,0.001391,0.00616
2018-05-16,-0.001551,-0.002087,0.004205,0.004167,0.002449
2018-05-17,0.000572,-0.000597,-0.000845,0.002075,0.001222
2018-05-18,0.000409,0.003886,-0.0025,-0.004141,0.002033
2018-05-21,0.000572,0.000695,0.007519,0.016632,-0.000812
2018-05-22,-0.000572,-0.000397,-0.00278,-0.007498,-0.000406
2018-05-23,0.001062,0.004564,0.002751,-0.003434,0.004063
2018-05-24,0.008569,0.002568,-0.002049,-0.015162,-0.001214
2018-05-25,-0.003075,0.003941,-0.002383,-0.042687,0.004862
2018-05-29,-0.000162,0.010795,-0.011501,-0.012427,0.006855
2018-05-30,0.001461,-0.004272,0.013345,0.023686,-0.007609
2018-05-31,-0.002189,-0.000487,-0.006126,-0.020246,-0.000807
2018-06-01,-0.004955,-0.005658,0.009818,-0.02214,0.001615
2018-06-04,-0.00098,-0.003532,0.004751,-0.009811,-0.000806
2018-06-05,0.003922,0.00256,0.000728,0.007622,-0.001211
2018-06-06,0.00057,-0.004026,0.008361,-0.004539,-0.002828
2018-06-07,-0.000488,0.00424,-0.000108,0.014438,-0.002026
2018-06-08,0.001221,-0.001375,0.002956,-0.005993,0.000406
2018-06-11,0.001788,-0.000983,0.00133,0.006782,0.000812
2018-06-12,-0.003327,-0.00059,0.001292,0.002994,0.002028
2018-06-13,0.003013,-0.001182,-0.003191,0.005224,-0.001619
2018-06-14,0.001542,0.003155,0.002518,0.003712,0.012971
2018-06-15,-0.016534,0.000786,-0.00574,-0.034763,-0.0008
2018-06-18,-0.001895,0.000491,-0.002057,0.018391,0.0
2018-06-19,-0.00256,0.002601,-0.003833,-0.011287,0.002803
2018-06-20,-0.00447,-0.003182,0.001706,0.010654,0.000799
2018-06-21,-0.001746,0.002652,-0.006269,0.002259,-0.002793
2018-06-22,0.002416,0.000196,0.001823,0.053343,-0.003601
2018-06-25,-0.003739,0.001371,-0.013613,-0.017832,-0.001606
2018-06-26,-0.005255,0.000489,0.002214,0.036311,0.005229
2018-06-27,-0.005702,0.003812,-0.008284,0.026629,0.006002
2018-06-28,-0.003036,-0.000974,0.005717,0.014334,0.0
2018-06-29,0.003637,-0.00078,0.00144,0.013459,-0.007955
2018-07-02,-0.01003,-0.002536,0.002138,-0.00664,0.004812
2018-07-03,0.010131,0.002543,-0.003531,-0.002674,-0.003192
2018-07-05,0.003371,9.7e-05,0.008158,-0.009383,-0.003203
2018-07-06,-0.001596,0.000878,0.008458,0.012179,-0.003213
2018-07-09,0.00244,-0.002534,0.009004,0.004679,0.000403
2018-07-10,-0.001846,-0.000782,0.003598,0.002661,0.000403
2018-07-11,-0.010847,0.002053,-0.007314,-0.050431,0.006844
2018-07-12,0.004165,-0.00039,0.009066,0.00559,0.0008
2018-07-13,-0.004402,0.001659,0.000787,0.005559,-0.001199
2018-07-16,-0.00051,-0.001657,-0.000894,-0.036628,-0.0016
2018-07-17,-0.010804,-0.000586,0.004045,0.000717,0.004407
2018-07-18,0.000258,-0.000781,0.002104,0.010753,0.001197
2018-07-19,-0.004299,0.002737,-0.003771,0.002128,0.001992
2018-07-20,0.006476,-0.003509,-0.001143,0.001415,-0.007952
2018-07-23,-0.004804,-0.004891,0.001859,-0.00424,0.001603
2018-07-24,0.000345,0.000688,0.005032,0.009936,0.0004
2018-07-25,0.005515,-0.000688,0.008523,0.013352,-0.0048
2018-07-26,-0.007799,-0.001081,-0.002359,0.003467,0.006833
2018-07-27,0.000518,0.001575,-0.006776,-0.010366,-0.001198
2018-07-30,-0.001554,-0.001277,-0.005224,0.015363,-0.003597
2018-07-31,0.00294,0.001377,0.004929,-0.017882,0.002006
2018-08-01,-0.007328,-0.004323,-0.001671,-0.013305,0.001201
2018-08-02,-0.005385,0.001184,0.005448,0.019162,0.005598
2018-08-03,0.003493,0.002563,0.004285,-0.006267,0.000795
2018-08-06,-0.005134,0.000492,0.003667,0.002803,0.001589
2018-08-07,0.002274,-0.002063,0.003302,0.003494,-0.00119
2018-08-08,0.002793,0.000886,-0.00042,-0.032033,-0.001191
2018-08-09,-0.001479,0.002755,-0.001366,-0.001439,0.005964
2018-08-10,-0.000436,0.004317,-0.0067,0.014409,0.007115
2018-08-13,-0.015084,-0.000293,-0.003743,-0.004972,0.000392
2018-08-14,0.000974,-0.000977,0.006381,-0.001428,0.003923
2018-08-15,-0.016627,0.002445,-0.007467,-0.03431,0.0
2018-08-16,-0.000809,-0.000293,0.008091,0.008882,-0.000782
2018-08-17,0.009271,0.00039,0.00352,0.004402,-0.005084
2018-08-20,0.004994,0.003122,0.00214,0.005113,-0.002359
2018-08-21,0.002928,-0.001362,0.002345,0.005087,-0.00591
2018-08-22,0.002212,0.00185,-0.000594,0.031815,-0.002774
2018-08-23,-0.009446,-9.7e-05,-0.001328,0.0,0.006359
2018-08-24,0.017469,0.000292,0.006018,0.011212,-0.004739
2018-08-27,0.003767,-0.002235,0.007895,0.004851,-0.003968
2018-08-28,-0.007941,-0.00224,0.000483,-0.004828,0.0
2018-08-29,0.004574,-0.000293,0.005381,0.015939,-0.001594
2018-08-30,-0.004904,0.001855,-0.004048,0.006139,0.000798
2018-08-31,-0.001144,0.000195,3.4e-05,-0.002712,0.004386
2018-09-04,-0.00511,-0.004288,-0.001722,-0.008838,0.004367
2018-09-05,0.003453,-9.8e-05,-0.002691,-0.006173,-0.003557
2018-09-06,0.001941,0.002056,-0.00301,-0.013112,0.0
2018-09-07,-0.00273,-0.004493,-0.001943,-0.001399,0.002777
2018-09-10,-0.000707,0.000589,0.001739,-0.004902,-0.001978
2018-09-11,0.000619,-0.003629,0.003297,0.027445,0.000793
2018-09-12,0.008391,0.001181,0.000242,0.012329,-0.003564
2018-09-13,-0.003591,-9.8e-05,0.005914,-0.019621,-0.002782
2018-09-14,-0.006505,-0.001868,0.000172,0.00069,0.003587
2018-09-17,0.00522,0.000197,-0.005294,-0.002069,-0.004766
2018-09-18,-0.001496,-0.004136,0.005426,0.015204,0.001596
2018-09-19,0.003879,-0.001731,0.001066,0.017018,-0.000398
2018-09-20,0.003425,0.000149,0.008104,-0.009371,-0.007174
2018-09-21,-0.006826,0.000396,-0.005416,0.010811,0.003212
2018-09-24,-0.000176,-0.001089,-0.003322,0.019385,0.0
2018-09-25,0.001586,-0.000991,-0.000928,0.001312,0.0008
2018-09-26,-0.005279,0.003274,-0.002992,-0.010478,0.0004
2018-09-27,-0.008846,0.0,0.002794,0.009927,0.007194
2018-09-28,0.006336,0.000494,0.000103,0.017038,0.002381
2018-10-01,-0.001685,-0.004547,0.003474,0.027706,0.001583
2018-10-02,0.011548,0.002582,-0.000583,-0.005016,0.001581
2018-10-03,-0.003952,-0.007428,0.000549,0.013233,0.003157
2018-10-04,0.000529,-0.002594,-0.007816,-0.021144,0.000393
2018-10-05,0.00282,-0.002401,-0.005597,-0.003177,-0.00118
2018-10-08,-0.011072,0.000401,0.0,-0.000637,0.001181
2018-10-09,0.000533,0.001905,-0.001459,0.008929,-0.000393
2018-10-10,0.002487,0.0005,-0.031663,-0.027813,-0.00118
2018-10-11,0.025691,0.0041,-0.022026,-0.027958,-0.005514
2018-10-12,-0.00475,-0.001195,0.013888,0.011371,0.003168
2018-10-15,0.006682,0.000598,-0.005617,0.000661,-0.002369
2018-10-16,-0.001724,-0.0001,0.021866,0.003966,0.000396
2018-10-17,-8.6e-05,-0.00289,0.000178,-0.024358,0.005142
2018-10-18,0.001123,0.001799,-0.014441,-0.017544,0.004329
2018-10-19,0.000776,-0.001197,-0.000543,0.010989,-0.001959
2018-10-22,-0.002586,0.0002,-0.004489,0.001359,0.003534
2018-10-23,0.005877,0.002597,-0.005091,-0.04749,-0.001565
2018-10-24,0.00232,0.005379,-0.030299,0.000712,0.005094
2018-10-25,-0.002229,-0.002378,0.017941,0.011388,0.002729
2018-10-26,0.003179,0.004469,-0.017587,0.008445,-0.002722
2018-10-29,-0.003939,-9.9e-05,-0.00554,-0.015352,0.002729
2018-10-30,-0.004385,-0.002175,0.014818,-0.00567,0.004277
2018-10-31,-0.005613,-0.002477,0.010681,-0.017106,-0.000387
2018-11-01,0.012853,-0.001292,0.010642,-0.02393,-0.006584
2018-11-02,0.000172,-0.00557,-0.005923,-0.011144,0.002339
2018-11-05,-0.0024,0.0006,0.005517,-0.000751,-0.000389
2018-11-06,-0.002836,-0.0011,0.006328,-0.009023,-0.002335
2018-11-07,-8.6e-05,0.0,0.021409,-0.009105,-0.00195
2018-11-08,-0.002155,-0.001401,-0.001815,-0.016845,0.005862
2018-11-09,-0.011228,0.003909,-0.009768,-0.010903,0.001943
2018-11-12,-0.007163,0.002995,-0.018685,-0.017323,0.008918
2018-11-13,0.000352,0.000796,-0.001871,-0.063301,-0.003459
2018-11-14,0.008267,0.002089,-0.006837,0.022241,-0.003471
2018-11-15,0.001134,0.000695,0.010437,0.00251,0.002322
2018-11-16,0.007406,0.003074,0.002601,0.007513,-0.007336
2018-11-19,0.000432,0.001483,-0.016914,0.0058,-0.000778
2018-11-20,0.0,-0.000197,-0.018506,-0.071664,0.00506
2018-11-21,0.001643,-0.000197,0.003408,0.022183,0.0
2018-11-23,-0.000777,0.000593,-0.006679,-0.059896,0.001937
2018-11-26,-0.001123,-0.00079,0.016144,0.010157,0.001933
2018-11-27,-0.005967,0.000988,0.003364,0.000914,0.002701
2018-11-28,0.003741,-9.9e-05,0.023025,-0.026484,-0.005002
2018-11-29,0.00312,0.002566,-0.002185,0.0197,-0.001547
2018-11-30,-0.001728,0.001969,0.006095,-0.01288,0.003873
2018-12-03,0.00753,9.8e-05,0.013241,0.050326,0.000386
2018-12-04,0.006099,0.004617,-0.032402,-0.007986,-0.001928
2018-12-06,0.000171,0.002542,-0.001517,-0.021467,-0.000386
2018-12-07,0.00811,0.002926,-0.023236,0.015539,-0.002706
2018-12-10,-0.003472,0.000584,0.001897,-0.032403,0.006589
